6	0.192506
7	0.01839
8	0.0107767
9	0.000614783
10	0.000350139
11	1.33521e-05
12	7.4563e-06
13	2.04027e-07
14	1.12304e-07
15	2.31588e-09
16	1.26072e-09
17	2.02967e-11
18	1.09877e-11
19	1.33671e-13
20	6.58584e-13
21	1.27454e-13
22	2.71783e-13
23	1.48326e-13
24	1.38334e-12
25	6.27942e-13
26	1.23901e-13
27	1.17684e-13
28	1.19904e-13
29	7.32747e-14
30	3.04201e-13
31	2.05613e-13
32	8.34888e-14
33	1.86962e-13
34	4.74731e-13
35	6.25722e-13
36	2.53131e-13
37	6.92779e-14
38	4.92495e-13
39	1.38112e-13
40	1.34248e-12
41	6.00409e-13
42	1.46372e-12
43	6.45706e-13
44	2.47358e-13
45	2.07834e-13
46	3.94351e-13
47	9.30811e-13
48	1.12532e-12
49	4.64073e-13
50	3.2796e-12
51	3.1668e-12
52	1.54898e-12
53	2.03038e-12
54	3.93818e-12
55	2.68052e-12
56	1.78879e-12
57	3.22187e-12
58	1.23324e-12
59	1.39035e-11
60	2.12621e-11
61	1.51523e-12
62	7.99361e-13
63	8.06111e-12
64	4.44844e-12
65	2.00506e-12
66	3.83249e-12
67	9.82858e-12
68	5.19362e-12
69	3.40084e-12
70	5.06262e-12
71	4.0794e-12
72	2.0135e-12
73	2.27596e-12
74	2.94964e-12
75	1.43663e-12
76	9.41602e-12
77	3.45723e-12
78	2.34301e-12
79	2.55262e-12
80	5.65192e-12
81	1.2681e-11
82	1.04139e-12
83	3.10862e-13
84	7.25198e-12
85	5.7141e-12
86	2.54596e-12
87	3.64508e-12
88	7.04947e-12
89	3.33378e-12
90	1.34204e-12
91	1.37268e-12
92	3.03757e-12
93	5.49782e-13
94	1.49849e-11
95	3.66329e-12
96	4.94271e-12
97	1.48059e-12
98	4.57501e-12
99	2.71205e-12
